id,2,,,,,,,,,
SMILES,CCCn1c(c(c2c1cccc2)C(=O)c3ccc4ccccc4c3)C,,,,,,,,,
InChI,"InChI=1S/C23H21NO/c1-3-14-24-16(2)22(20-10-6-7-11-21(20)24)23(25)19-13-12-17-8-4-5-9-18(17)15-19/h4-13,15H,3,14H2,1-2H3",,,,,,,,,
InChIKey,ZNIBIJIBEXSCNO-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,(2-methyl-1-propylindol-3-yl)-naphthalen-2-ylmethanone,,,,,,,,,
PubChem ID,6603892,,,,,,,,,
ChemSpider ID,5036200,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.362583121,0.503855508,-0.177874812,-0.709919185,,,,,,
,,,,,,,,,,
id,1093,,,,,,,,,
Names,Kynurenic acid,4-Hydroxyquinoline-2-carboxylic acid,Kynurenate,Transtorine,4-Hydroxyquinaldic acid,,,,,
SMILES,c1ccc2c(c1)c(=O)cc([nH]2)C(=O)O,,,,,,,,,
InChI,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",,,,,,,,,
InChIKey,HCZHHEIFKROPDY-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,4-oxo-1H-quinoline-2-carboxylic acid,,,,,,,,,
PubChem ID,3845,,,,,,,,,
ChemSpider ID,3712,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,,,,,,,
log k,0.903458293,0.375502236,-0.338719119,,,,,,,
,,,,,,,,,,
id,1094,,,,,,,,,
Names,beta-Lapachone,"Lapachone, beta-",,,,,,,,
SMILES,CC1(CCC2=C(O1)c3ccccc3C(=O)C2=O)C,,,,,,,,,
InChI,"InChI=1S/C15H14O3/c1-15(2)8-7-11-13(17)12(16)9-5-3-4-6-10(9)14(11)18-15/h3-6H,7-8H2,1-2H3",,,,,,,,,
InChIKey,QZPQTZZNNJUOLS-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2,2-dimethyl-3,4-dihydrobenzo[h]chromene-5,6-dione",,,,,,,,,
PubChem ID,3885,,,,,,,,,
ChemSpider ID,3748,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,0.6,0.7,,,,
log k,2.067024921,1.415238404,0.934415658,0.582242588,0.334820681,0.094739139,,,,
,,,,,,,,,,
id,1095,,,,,,,,,
Names,Lonidamine,Diclondazolic acid,Doridamina,Lonidaminum,,,,,,
SMILES,c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)O,,,,,,,,,
InChI,"InChI=1S/C15H10Cl2N2O2/c16-10-6-5-9(12(17)7-10)8-19-13-4-2-1-3-11(13)14(18-19)15(20)21/h1-7H,8H2,(H,20,21)",,,,,,,,,
InChIKey,WDRYRZXSPDWGEB-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1-[(2,4-dichlorophenyl)methyl]indazole-3-carboxylic acid",,,,,,,,,
PubChem ID,39562,,,,,,,,,
ChemSpider ID,36170,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,0.7,,,,,
log k,1.93236906,1.240590163,0.753115609,0.388098252,0.117353939,,,,,
,,,,,,,,,,
id,1096,,,,,,,,,
Names,"L-687,384 hydrochloride","1'-benzyl-3,4-dihydro-2H-spiro[naphthalene-1,4'-piperidine]",,,,,,,,
SMILES,c1ccc(cc1)CN2CCC3(CCCc4c3cccc4)CC2,,,,,,,,,
InChI,"InChI=1S/C21H25N/c1-2-7-18(8-3-1)17-22-15-13-21(14-16-22)12-6-10-19-9-4-5-11-20(19)21/h1-5,7-9,11H,6,10,12-17H2",,,,,,,,,
InChIKey,MLDCBJPLHBPJET-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1'-(phenylmethyl)spiro[2,3-dihydro-1H-naphthalene-4,4'-piperidine]",,,,,,,,,
PubChem ID,125328,,,,,,,,,
ChemSpider ID,111534,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,0.6,,,,,
log k,1.615417323,0.78329089,0.115037294,-0.413534094,-0.813815319,,,,,
,,,,,,,,,,
id,1097,,,,,,,,,
Names,Loxapine succinate,loxapine,Cloxazepine,Oxilapine,Loxitane,Dibenzacepin,,,,
SMILES,CN1CCN(CC1)C2=Nc3ccccc3Oc4c2cc(cc4)Cl,,,,,,,,,
InChI,"InChI=1S/C18H18ClN3O/c1-21-8-10-22(11-9-21)18-14-12-13(19)6-7-16(14)23-17-5-3-2-4-15(17)20-18/h2-7,12H,8-11H2,1H3",,,,,,,,,
InChIKey,XJGVXQDUIWGIRW-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,5]benzoxazepine",,,,,,,,,
PubChem ID,3964,,,,,,,,,
ChemSpider ID,3827,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.362583121,0.503855508,-0.177874812,-0.709919185,,,,,,
,,,,,,,,,,
id,1102,,,,,,,,,
Names,Molsidomine,Pharmakon1600-01500673,,,,,,,,
SMILES,CCO/C(=N/c1c[n+](no1)N2CCOCC2)/[O-],,,,,,,,,
InChI,"InChI=1S/C9H14N4O4/c1-2-16-9(14)10-8-7-13(11-17-8)12-3-5-15-6-4-12/h7H,2-6H2,1H3",,,,,,,,,
InChIKey,XLFWDASMENKTKL-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,1-ethoxy-N-(3-morpholin-4-yloxadiazol-3-ium-5-yl)methanimidate,,,,,,,,,
PubChem ID,5360788,,,,,,,,,
ChemSpider ID,4090,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,0.2,0.3,0.4,,,,,,
log k,0.471291711,-0.136392509,-0.447158031,-0.542291786,,,,,,
,,,,,,,,,,
id,1103,,,,,,,,,
Names,Metergoline,Liserdol,Metergolina,Methergoline,Metergolin,,,,,
SMILES,Cn1cc2c3c1cccc3[C@H]4C[C@H](CN([C@@H]4C2)C)CNC(=O)OCc5ccccc5,,,,,,,,,
InChI,"InChI=1S/C25H29N3O2/c1-27-14-18(13-26-25(29)30-16-17-7-4-3-5-8-17)11-21-20-9-6-10-22-24(20)19(12-23(21)27)15-28(22)2/h3-10,15,18,21,23H,11-14,16H2,1-2H3,(H,26,29)/t18-,21+,23+/m0/s1",,,,,,,,,
InChIKey,WZHJKEUHNJHDLS-QTGUNEKASA-N,,,,,,,,,
IUPAC Name,"Benzyl {[(8_)-1,6-dimethylergolin-8-yl]methyl}carbamate",,,,,,,,,
PubChem ID,28693,,,,,,,,,
ChemSpider ID,26687,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.979585067,0.875979434,0.040744968,-0.569103686,,,,,,
,,,,,,,,,,
id,1105,,,,,,,,,
Names,(±)-Metoprolol (+)-tartrate,Metoprolol,Lopressor,(RS)-Metoprolol,Betaloc,Seloken,,,,
SMILES,CC(C)NCC(COc1ccc(cc1)CCOC)O,,,,,,,,,
InChI,"InChI=1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3",,,,,,,,,
InChIKey,IUBSYMUCCVWXPE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,,,,,,,,,
PubChem ID,4171,,,,,,,,,
ChemSpider ID,4027,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,0.2,0.3,0.4,,,,,,
log k,1.240431776,0.284302852,-0.410174465,-0.80760623,,,,,,
,,,,,,,,,,
id,1109,,,,,,,,,
Names,Linopirdine,,,,,,,,,
SMILES,c1ccc(cc1)N2c3ccccc3C(C2=O)(Cc4ccncc4)Cc5ccncc5,,,,,,,,,
InChI,"InChI=1S/C26H21N3O/c30-25-26(18-20-10-14-27-15-11-20,19-21-12-16-28-17-13-21)23-8-4-5-9-24(23)29(25)22-6-2-1-3-7-22/h1-17H,18-19H2",,,,,,,,,
InChIKey,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1-phenyl-3,3-bis(pyridin-4-ylmethyl)indol-2-one",,,,,,,,,
PubChem ID,3932,,,,,,,,,
ChemSpider ID,3795,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,0.2,0.3,,,,,,,
log k,0.770592137,-0.324632657,-1.255272505,,,,,,,
,,,,,,,,,,
id,1113,,,,,,,,,
Names,"(-)-cis-(1S,2R)-U-50488 tartrate",,,,,,,,,
SMILES,CN([C@H]1CCCC[C@H]1N2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl.C(C(C(=O)O)O)(C(=O)O)O,,,,,,,,,
InChI,"InChI=1S/C19H26Cl2N2O.C4H6O6/c1-22(19(24)13-14-8-9-15(20)16(21)12-14)17-6-2-3-7-18(17)23-10-4-5-11-23;5-1(3(7)8)2(6)4(9)10/h8-9,12,17-18H,2-7,10-11,13H2,1H3;1-2,5-6H,(H,7,8)(H,9,10)/t17-,18+;/m0./s1",,,,,,,,,
InChIKey,DMBKHRMAGYYBJM-CJRXIRLBSA-N,,,,,,,,,
IUPAC Name,"(-)-(1S,2R)-cis-3,4-Dichloro-N-methyl-N-[2-(1-pyrrolidinyl)cyclohexyl]benzeneacetamide",,,,,,,,,
PubChem ID,16220064,,,,,,,,,
ChemSpider ID,,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.450000767,0.60119744,-0.086359831,-0.626142187,,,,,,
,,,,,,,,,,
id,1114,,,,,,,,,
Names,Milrinone,Corotrop,Primacor,Corotrope,,,,,,
SMILES,Cc1c(cc(c(=O)[nH]1)C#N)c2ccncc2,,,,,,,,,
InChI,"InChI=1S/C12H9N3O/c1-8-11(9-2-4-14-5-3-9)6-10(7-13)12(16)15-8/h2-6H,1H3,(H,15,16)",,,,,,,,,
InChIKey,PZRHRDRVRGEVNW-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,6-methyl-2-oxo-5-pyridin-4-yl-1H-pyridine-3-carbonitrile,,,,,,,,,
PubChem ID,4197,,,,,,,,,
ChemSpider ID,4052,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,,,,,,,,,
log k,-0.730761839,,,,,,,,,
,,,,,,,,,,
id,1115,,,,,,,,,
Names,6-Methyl-2-(phenylethynyl)pyridine hydrochloride,6-Methyl-2-(phenylethynyl)pyridine,2-Methyl-6-(phenylethynyl)pyridine,,,,,,,
SMILES,Cc1cccc(n1)C#Cc2ccccc2,,,,,,,,,
InChI,"InChI=1S/C14H11N/c1-12-6-5-9-14(15-12)11-10-13-7-3-2-4-8-13/h2-9H,1H3",,,,,,,,,
InChIKey,NEWKHUASLBMWRE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,2-methyl-6-(2-phenylethynyl)pyridine,,,,,,,,,
PubChem ID,3025961,,,,,,,,,
ChemSpider ID,2291589,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,0.2,0.3,0.4,0.5,,,,,
log k,2.006138719,1.358433551,0.930633736,0.621210345,0.379158771,,,,,
,,,,,,,,,,
id,1118,,,,,,,,,
Names,"LY-278,584 maleate",1-methyl-n-(8-methyl-8-azabicyclo[3.2.1]oct-3-yl)-1h-indazole-3-carboxamide,1-Methyl-N-(8-methyl-8-azabicyclo(3.2.1)oct-3-yl)-1H-indazole-3-carboxamide,,,,,,,
SMILES,Cn1c2ccccc2c(n1)C(=O)NC3CC4CCC(C3)N4C,,,,,,,,,
InChI,"InChI=1S/C17H22N4O/c1-20-12-7-8-13(20)10-11(9-12)18-17(22)16-14-5-3-4-6-15(14)21(2)19-16/h3-6,11-13H,7-10H2,1-2H3,(H,18,22)",,,,,,,,,
InChIKey,DDHAJFBBJWHSBR-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,1-methyl-N-(8-methyl-8-azabicyclo[3.2.1]octan-3-yl)indazole-3-carboxamide,,,,,,,,,
PubChem ID,3970,,,,,,,,,
ChemSpider ID,3832,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.4,0.5,0.6,,,,,,,
log k,1.549123916,1.02024434,0.615806038,,,,,,,
,,,,,,,,,,
id,1679,,,,,,,,,
Names,Sclareolide,Norambreinolide,(3aR)-(+)-Sclareolide,,,,,,,
SMILES,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C,,,,,,,,,
InChI,"InChI=1S/C16H26O2/c1-14(2)7-5-8-15(3)11(14)6-9-16(4)12(15)10-13(17)18-16/h11-12H,5-10H2,1-4H3/t11-,12+,15-,16+/m0/s1",,,,,,,,,
InChIKey,IMKJGXCIJJXALX-SHUKQUCYSA-N,,,,,,,,,
IUPAC Name,"(3aR,5aS,9aS,9bR)-3a,6,6,9a-tetramethyl-1,4,5,5a,7,8,9,9b-octahydronaphtho[8,7-d]furan-2-one",,,,,,,,,
PubChem ID,929262,,,,,,,,,
ChemSpider ID,809894,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.4,0.5,0.6,0.7,0.8,0.9,,,,
log k,1.829461957,1.338423473,0.968208166,0.663923155,0.391092882,0.135662602,,,,
,,,,,,,,,,
id,1680,,,,,,,,,
Names,"2',3-Dihydroxy-4,4',6'-Trimethoxychalcone",,,,,,,,,
SMILES,COc1ccc(cc1O)/C=C/C(=O)c2c(cc(cc2OC)OC)O,,,,,,,,,
InChI,"InChI=1S/C18H18O6/c1-22-12-9-15(21)18(17(10-12)24-3)13(19)6-4-11-5-7-16(23-2)14(20)8-11/h4-10,20-21H,1-3H3/b6-4+",,,,,,,,,
InChIKey,WMOWJHFPSNZXSK-GQCTYLIASA-N,,,,,,,,,
IUPAC Name,"(E)-1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",,,,,,,,,
PubChem ID,5379071,,,,,,,,,
ChemSpider ID,4527748,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.1,0.2,0.3,,,,,,,
log k,1.906280109,0.740765373,0.098286542,,,,,,,
,,,,,,,,,,
id,1681,,,,,,,,,
Names,Homosalate,,,,,,,,,
SMILES,CC1CC(CC(C1)(C)C)OC(=O)c2ccccc2O,,,,,,,,,
InChI,"InChI=1S/C16H22O3/c1-11-8-12(10-16(2,3)9-11)19-15(18)13-6-4-5-7-14(13)17/h4-7,11-12,17H,8-10H2,1-3H3",,,,,,,,,
InChIKey,WSSJONWNBBTCMG-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"3,3,5-Trimethylcyclohexyl salicylate",,,,,,,,,
PubChem ID,8362,,,,,,,,,
ChemSpider ID,8059,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,0.6,,,,,
log k,1.337510196,0.721142983,0.309839516,0.040081936,-0.151267675,,,,,
,,,,,,,,,,
id,1682,,,,,,,,,
Names,Astaxanthin,Astaxanthine,Ovoester,"Astaxanthin, (3S,3'S)-",,,,,,
SMILES,CC1=C(C(CC(C1=O)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)C(CC2(C)C)O)C)\C)\C)/C)/C,,,,,,,,,
InChI,"InChI=1S/C40H52O4/c1-27(17-13-19-29(3)21-23-33-31(5)37(43)35(41)25-39(33,7)8)15-11-12-16-28(2)18-14-20-30(4)22-24-34-32(6)38(44)36(42)26-40(34,9)10/h11-24,35-36,41-42H,25-26H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,27-15+,28-16+,29-19+,30-20+",,,,,,,,,
InChIKey,MQZIGYBFDRPAKN-QISQUURKSA-N,,,,,,,,,
IUPAC Name,"6-hydroxy-3-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-(4-hydroxy-2,6,6-trimethyl-3-oxo-1-cyclohexenyl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-2,4,4-trimethylcyclohex-2-en-1-one6-hydroxy-3-[18-(4-hydroxy-2,6,6-trimethyl-3-oxo-1-cyclohexenyl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-2,4,4-trimethylcyclohex-2-en-1-one",,,,,,,,,
PubChem ID,5368397,,,,,,,,,
ChemSpider ID,4519704,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.6,0.7,0.8,0.9,,,,,,
log k,2.201213461,1.647014637,1.165696831,0.700415245,,,,,,
,,,,,,,,,,
id,1683,,,,,,,,,
Names,Chaulmoogric Acid,2-Cyclopentene-1-tridecanoic acid,Hydnocarpylacetic acid,13-(Cyclopent-2-enyl)tridecanoic acid,"2-Cyclopentene-1-tridecanoic acid, (S)-",,,,,
SMILES,C1CC(C=C1)CCCCCCCCCCCCC(=O)O,,,,,,,,,
InChI,"InChI=1S/C18H32O2/c19-18(20)16-10-8-6-4-2-1-3-5-7-9-13-17-14-11-12-15-17/h11,14,17H,1-10,12-13,15-16H2,(H,19,20)",,,,,,,,,
InChIKey,XMVQWNRDPAAMJB-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"13-(1-cyclopent-2-enyl)tridecanoic acid",,,,,,,,,
PubChem ID,72853,,,,,,,,,
ChemSpider ID,65685,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.6,0.7,0.8,,,,,,,
log k,1.839852874,1.401681227,1.010190952,,,,,,,
,,,,,,,,,,
id,1684,,,,,,,,,
Names,Cedrelone,,,,,,,,,
SMILES,C[C@@]12CCC3[C@]4(C=CC(=O)C(C4=C(C(=O)[C@]3([C@@]15[C@H](O5)C[C@H]2c6ccoc6)C)O)(C)C)C,,,,,,,,,
InChI,"InChI=1S/C26H30O5/c1-22(2)17(27)7-9-23(3)16-6-10-24(4)15(14-8-11-30-13-14)12-18-26(24,31-18)25(16,5)21(29)19(28)20(22)23/h7-9,11,13,15-16,18,28H,6,10,12H2,1-5H3/t15-,16?,18+,23+,24-,25-,26+/m0/s1",,,,,,,,,
InChIKey,OQMUOVSEPOBWMK-FDGFJIMDSA-N,,,,,,,,,
IUPAC Name,,,,,,,,,,
PubChem ID,6708509,,,,,,,,,
ChemSpider ID,5140663,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.4,0.5,0.6,0.7,,,,,,
log k,1.932922665,1.3525556,0.918770191,0.565489649,,,,,,
,,,,,,,,,,
id,1685,,,,,,,,,
Names,Dihydrocelastrol,,,,,,,,,
SMILES,Cc1c2c(cc(c1O)O)[C@@]3(CC[C@]4(C5C[C@](CC[C@@]5(CC[C@@]4(C3=CC2)C)C)(C)C(=O)O)C)C,,,,,,,,,
InChI,"InChI=1S/C29H40O4/c1-17-18-7-8-21-27(4,19(18)15-20(30)23(17)31)12-14-29(6)22-16-26(3,24(32)33)10-9-25(22,2)11-13-28(21,29)5/h8,15,22,30-31H,7,9-14,16H2,1-6H3,(H,32,33)/t22?,25-,26-,27+,28-,29+/m1/s1",,,,,,,,,
InChIKey,WZAUFGYINZYCKH-AQCDROMSSA-N,,,,,,,,,
IUPAC Name,"(2R,4aS,6aS,6aS,14aS)-10,11-dihydroxy-2,4a,6a,6a,9,14a-hexamethyl-3,4,5,6,8,13,14,14b-octahydro-1H-picene-2-carboxylic acid",,,,,,,,,
PubChem ID,6708673,,,,,,,,,
ChemSpider ID,5140827,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.5,0.6,0.7,0.8,0.9,,,,,
log k,2.005104635,1.505035915,1.114693429,0.773680234,0.447158031,,,,,
,,,,,,,,,,
id,1687,,,,,,,,,
Names,Spiculisporic Acid,Spiculesporic acid,,,,,,,,
SMILES,CCCCCCCCCCC(C(=O)O)C1(CCC(=O)O1)C(=O)O,,,,,,,,,
InChI,"InChI=1S/C17H28O6/c1-2-3-4-5-6-7-8-9-10-13(15(19)20)17(16(21)22)12-11-14(18)23-17/h13H,2-12H2,1H3,(H,19,20)(H,21,22)",,,,,,,,,
InChIKey,TUXHHVJPGQUPCF-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2-(1-hydroxy-1-oxododecan-2-yl)-5-oxooxolane-2-carboxylic acid",,,,,,,,,
PubChem ID,316426,,,,,,,,,
ChemSpider ID,280019,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.5,0.6,0.7,0.8,,,,,,
log k,1.339083411,0.967422112,0.663128956,0.389611489,,,,,,
,,,,,,,,,,
id,1689,,,,,,,,,
Names,Mangiferin,Alpizarin,Chinomin,Aphloiol,Chinonin,,,,,
SMILES,c1c2c(cc(c1O)O)oc3cc(c(c(c3c2=O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,,,,,,,,,
InChI,"InChI=1S/C19H18O11/c20-4-11-15(25)17(27)18(28)19(30-11)12-8(23)3-10-13(16(12)26)14(24)5-1-6(21)7(22)2-9(5)29-10/h1-3,11,15,17-23,25-28H,4H2/t11-,15-,17+,18-,19+/m1/s1",,,,,,,,,
InChIKey,AEDDIBAIWPIIBD-ZJKJAXBQSA-N,,,,,,,,,
IUPAC Name,"1,3,6,7-tetrahydroxy-2-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]xanthen-9-one",,,,,,,,,
PubChem ID,5281647,,,,,,,,,
ChemSpider ID,4444966,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,,,,,,
log k,1.725975728,0.828209241,-0.307728758,-0.954242509,,,,,,
,,,,,,,,,,
id,1691,,,,,,,,,
Names,"Chrysanthemic Acid, Ethyl Ester",Ethyl chrysanthemate,Ethyl chrysanthemumate,Ethylchrysanthemate,"Cyclopropanecarboxylic Acid, 2,2-Dimethyl-3-(2-methyl-1-propenyl)-, ethyl ester",,,,,
SMILES,CCOC(=O)C1C(C1(C)C)C=C(C)C,,,,,,,,,
InChI,"InChI=1S/C12H20O2/c1-6-14-11(13)10-9(7-8(2)3)12(10,4)5/h7,9-10H,6H2,1-5H3",,,,,,,,,
InChIKey,VIMXTGUGWLAOFZ-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"ethyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",,,,,,,,,
PubChem ID,7334,,,,,,,,,
ChemSpider ID,7057,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,,,,,,,
log k,1.762491004,1.195855742,0.744869863,,,,,,,
,,,,,,,,,,
id,1695,,,,,,,,,
Names,Apigenin Dimethyl Ether,Apigenin dimethylether,"Apigenin 7,4'-dimethyl ether",Genkwanin 4'-methyl ether,"4',7-Dimethylapigenin",,,,,
SMILES,COc1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)OC)O,,,,,,,,,
InChI,"InChI=1S/C17H14O5/c1-20-11-5-3-10(4-6-11)15-9-14(19)17-13(18)7-12(21-2)8-16(17)22-15/h3-9,18H,1-2H3",,,,,,,,,
InChIKey,LZERJKGWTQYMBB-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"5-hydroxy-7-methoxy-2-(4-methoxyphenyl)chromen-4-one",,,,,,,,,
PubChem ID,5281601,,,,,,,,,
ChemSpider ID,4444920,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,0.7,0.8,,,,
log k,2.16246009,1.499100899,1.016825648,0.657650304,0.365530049,0.115433854,,,,
,,,,,,,,,,
id,1696,,,,,,,,,
Names,Dihydrogambogic Acid,,,,,,,,,
SMILES,CC(=CCCC1(C=Cc2c(c3c(c(c2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(C5(OC6(C)C)C/C=C(/C)\C(=O)O)O)O)C)C,,,,,,,,,
InChI,"InChI=1S/C38H46O8/c1-20(2)10-9-15-36(8)16-14-24-29(39)28-30(40)26-18-23-19-27-35(6,7)46-37(33(23)41,17-13-22(5)34(42)43)38(26,27)45-32(28)25(31(24)44-36)12-11-21(3)4/h10-11,13-14,16,18,23,27,33,39,41H,9,12,15,17,19H2,1-8H3,(H,42,43)/b22-13-",,,,,,,,,
InChIKey,VZXLWEWYBUGLJA-XKZIYDEJSA-N,,,,,,,,,
IUPAC Name,"(2Z)-4-[12,18-Dihydroxy-8,21,21-trimethyl-5-(3-methyl-2-buten-1-yl)-8-(4-methyl-3-penten-1-yl)-14-oxo-3,7,20-trioxahexacyclo[15.4.1.02,15.02,19.04,13.06,11]docosa-4(13),5,9,11,15-pentaen-19-yl ]-2-methyl-2-butenoic acid",,,,,,,,,
PubChem ID,6857793,,,,,,,,,
ChemSpider ID,5257117,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.7,0.8,0.9,,,,,,,
log k,1.64011279,1.173088557,0.698970004,,,,,,,
,,,,,,,,,,
id,1698,,,,,,,,,
Names,Dipteryxin,,,,,,,,,
SMILES,COc1ccc(cc1)c2coc3c(c2=O)cc(c(c3O)O)OC,,,,,,,,,
InChI,"InChI=1S/C17H14O6/c1-21-10-5-3-9(4-6-10)12-8-23-17-11(14(12)18)7-13(22-2)15(19)16(17)20/h3-8,19-20H,1-2H3",,,,,,,,,
InChIKey,BSXFDHHTXOAUGB-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"7,8-Dihydroxy-6-methoxy-3-(4-methoxyphenyl)-4H-chromen-4-one",,,,,,,,,
PubChem ID,,,,,,,,,,
ChemSpider ID,21470464,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.361149419,0.658541347,0.19239377,-0.02341445,,,,,,
,,,,,,,,,,
id,1702,,,,,,,,,
Names,Isopomiferin,,,,,,,,,
SMILES,CC1(CCc2c3c(c4c(c2O1)c(=O)c(co4)c5ccc(c(c5)O)O)C=CC(O3)(C)C)C,,,,,,,,,
InChI,"InChI=1S/C25H24O6/c1-24(2)9-7-14-21(30-24)15-8-10-25(3,4)31-23(15)19-20(28)16(12-29-22(14)19)13-5-6-17(26)18(27)11-13/h5-7,9,11-12,26-27H,8,10H2,1-4H3",,,,,,,,,
InChIKey,FYVQSXRFGAIFQK-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"11-(3,4-Dimethoxyphenyl)-2,2,6,6-tetramethyl-3,4-dihydro-2H,6H,12H-dipyrano(2,3-f:2',3'-h)chromen-12-one",,,,,,,,,
PubChem ID,20055152,,,,,,,,,
ChemSpider ID,16736288,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.4,0.5,0.6,0.7,0.8,,,,,
log k,1.547613325,1.001574191,0.607784386,0.311842865,0.067467839,,,,,
,,,,,,,,,,
id,1703,,,,,,,,,
Names,Smilagenin,Neotigogenin acetate,Spirostan-3-yl acetate,Smilagenin acetate,Sarsasapogenin acetate,,,,,
SMILES,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC(=O)C)C)C)C)OC1,,,,,,,,,
InChI,"InChI=1S/C29H46O4/c1-17-8-13-29(31-16-17)18(2)26-25(33-29)15-24-22-7-6-20-14-21(32-19(3)30)9-11-27(20,4)23(22)10-12-28(24,26)5/h17-18,20-26H,6-16H2,1-5H3",,,,,,,,,
InChIKey,LVRAKYNQYKVPIK-UHFFFAOYSA-N,,,,,,,,,
